Date,open_price,high_price,low_price,last_price,vwap_price,change_prev_close_percentage,num_trades,volume,turnover
2021-07-26,740.00,745.00,740.00,745.00,741.60000000000,0.00,2,25.00000,18540.00
2021-07-23,745.00,745.00,745.00,745.00,745.00000000000,0.00,1,10.00000,7450.00
2021-07-22,740.00,745.00,740.00,745.00,741.29870129870,0.68,2,77.00000,57080.00
2021-07-21,740.00,740.00,740.00,740.00,740.00000000000,-0.67,1,1.00000,740.00
2021-07-20,745.00,745.00,745.00,745.00,745.00000000000,-0.67,1,44.00000,32780.00
2021-07-16,740.00,750.00,740.00,750.00,748.75000000000,0.00,4,80.00000,59900.00
2021-07-15,740.00,750.00,740.00,750.00,749.34579439252,0.67,4,107.00000,80180.00
2021-07-14,745.00,745.00,745.00,745.00,745.00000000000,0.00,1,35.00000,26075.00
2021-07-12,740.00,750.00,740.00,745.00,749.09252669039,-0.67,8,281.00000,210495.00
2021-07-09,750.00,750.00,750.00,750.00,750.00000000000,0.67,1,2.00000,1500.00
2021-07-08,750.00,750.00,745.00,745.00,749.87804878049,-0.67,6,410.00000,307450.00
2021-07-07,750.00,750.00,750.00,750.00,750.00000000000,0.00,8,456.00000,342000.00
2021-07-06,750.00,755.00,750.00,750.00,750.03924030764,0.00,28,6371.00000,4778500.00
2021-07-05,755.00,755.00,750.00,750.00,750.05899705015,-0.66,7,1017.00000,762810.00
2021-07-02,755.00,755.00,755.00,755.00,755.00000000000,0.00,3,190.00000,143450.00
2021-06-29,,755.00,755.00,755.00,755.00000000000,,1,2700.00000,2038500.00
2021-06-28,760.00,760.00,755.00,755.00,758.14814814815,-0.66,4,27.00000,20470.00
2021-06-25,760.00,760.00,760.00,760.00,760.00000000000,0.66,2,12.00000,9120.00
2021-06-24,750.00,755.00,750.00,755.00,754.13907284768,0.00,4,302.00000,227750.00
2021-06-23,755.00,755.00,755.00,755.00,755.00000000000,0.00,3,87.00000,65685.00
2021-06-21,760.00,760.00,755.00,755.00,759.16666666667,-1.31,2,60.00000,45550.00
2021-06-18,765.00,765.00,765.00,765.00,765.00000000000,0.00,2,12.00000,9180.00
2021-06-17,750.00,765.00,745.00,765.00,752.22482435597,1.32,9,427.00000,321200.00
2021-06-16,745.00,755.00,740.00,755.00,749.57558609539,1.34,11,1237.00000,927225.00
2021-06-16,,750.00,750.00,750.00,750.00000000000,,1,4000.00000,3000000.00
2021-06-15,740.00,745.00,740.00,745.00,743.73540856031,0.68,6,257.00000,191140.00
2021-06-14,735.00,740.00,735.00,740.00,738.33333333333,0.68,2,150.00000,110750.00
2021-06-11,740.00,740.00,735.00,735.00,739.19431279621,-0.68,6,211.00000,155970.00
2021-06-10,740.00,740.00,740.00,740.00,740.00000000000,0.00,1,67.00000,49580.00
2021-06-09,740.00,740.00,740.00,740.00,740.00000000000,0.68,1,20.00000,14800.00
2021-06-08,735.00,735.00,735.00,735.00,735.00000000000,0.00,6,214.00000,157290.00
2021-06-04,730.00,735.00,730.00,735.00,734.90689013035,-0.68,7,537.00000,394645.00
2021-06-02,715.00,740.00,715.00,740.00,726.98555956679,3.50,11,277.00000,201375.00
2021-06-01,710.00,715.00,710.00,715.00,714.22222222222,1.42,4,90.00000,64280.00
2021-05-31,705.00,705.00,705.00,705.00,705.00000000000,0.71,2,25.00000,17625.00
2021-05-25,700.00,710.00,700.00,700.00,701.44624573379,-0.71,14,1172.00000,822095.00
2021-05-24,710.00,710.00,695.00,705.00,704.85207100592,-0.70,5,169.00000,119120.00
2021-05-21,695.00,710.00,695.00,710.00,705.64655172414,2.16,6,116.00000,81855.00
2021-05-20,695.00,695.00,695.00,695.00,695.00000000000,-1.42,1,13.00000,9035.00
2021-05-19,705.00,705.00,705.00,705.00,705.00000000000,0.00,2,150.00000,105750.00
2021-05-18,705.00,705.00,705.00,705.00,705.00000000000,1.44,4,205.00000,144525.00
2021-05-17,695.00,695.00,695.00,695.00,695.00000000000,0.72,1,10.00000,6950.00
2021-05-14,690.00,690.00,690.00,690.00,690.00000000000,-0.72,3,165.00000,113850.00
2021-05-13,695.00,695.00,695.00,695.00,695.00000000000,1.46,2,17.00000,11815.00
2021-05-12,690.00,690.00,685.00,685.00,687.85198555957,-1.44,10,277.00000,190535.00
2021-05-10,700.00,700.00,695.00,695.00,696.66666666667,-0.71,2,30.00000,20900.00
2021-05-07,700.00,700.00,700.00,700.00,700.00000000000,-0.71,2,101.00000,70700.00
2021-05-06,705.00,710.00,700.00,705.00,703.01546391753,0.00,7,194.00000,136385.00
2021-05-05,710.00,710.00,705.00,705.00,705.95057034221,-2.08,3,263.00000,185665.00
2021-05-04,720.00,720.00,720.00,720.00,720.00000000000,0.00,3,18.00000,12960.00
2021-05-03,710.00,720.00,710.00,720.00,712.76315789474,0.70,5,190.00000,135425.00
2021-04-30,710.00,715.00,710.00,715.00,710.08116084604,0.00,5,2033.00000,1443595.00
2021-04-29,680.00,715.00,680.00,715.00,700.53686293914,5.15,31,2021.00000,1415785.00
2021-04-28,680.00,680.00,680.00,680.00,680.00000000000,-0.73,5,259.00000,176120.00
2021-04-27,685.00,685.00,685.00,685.00,685.00000000000,0.74,3,177.00000,121245.00
2021-04-26,680.00,680.00,680.00,680.00,680.00000000000,0.00,3,91.00000,61880.00
2021-04-23,680.00,680.00,680.00,680.00,680.00000000000,-0.73,3,130.00000,88400.00
2021-04-22,685.00,685.00,685.00,685.00,685.00000000000,0.00,7,2500.00000,1712500.00
2021-04-21,685.00,685.00,685.00,685.00,685.00000000000,0.00,8,667.00000,456895.00
2021-04-21,,685.00,685.00,685.00,685.00000000000,,1,5000.00000,3425000.00
2021-04-20,685.00,685.00,685.00,685.00,685.00000000000,0.00,6,46.00000,31510.00
2021-04-15,685.00,685.00,685.00,685.00,685.00000000000,0.00,2,140.00000,95900.00
2021-04-14,685.00,685.00,685.00,685.00,685.00000000000,0.00,1,10.00000,6850.00
2021-04-12,695.00,695.00,685.00,685.00,690.04237288136,-0.72,8,472.00000,325700.00
2021-04-09,695.00,695.00,690.00,690.00,693.78787878788,-0.72,2,132.00000,91580.00
2021-04-08,685.00,695.00,685.00,695.00,691.42857142857,1.46,7,497.00000,343640.00
2021-04-07,690.00,690.00,685.00,685.00,685.04076086957,0.74,4,368.00000,252095.00
2021-03-29,685.00,685.00,680.00,680.00,682.25000000000,-2.86,2,20.00000,13645.00
2021-03-26,690.00,700.00,690.00,700.00,693.20000000000,1.45,6,300.00000,207960.00
2021-03-25,690.00,690.00,690.00,690.00,690.00000000000,-1.43,1,22.00000,15180.00
2021-03-22,700.00,700.00,695.00,700.00,698.52941176471,0.00,12,408.00000,285000.00
2021-03-19,675.00,700.00,675.00,700.00,693.46467391304,2.94,21,368.00000,255195.00
2021-03-18,680.00,680.00,680.00,680.00,680.00000000000,-1.45,4,57.00000,38760.00
2021-03-17,690.00,690.00,690.00,690.00,690.00000000000,0.00,2,7.00000,4830.00
2021-03-15,690.00,690.00,690.00,690.00,690.00000000000,0.73,2,18.00000,12420.00
2021-03-12,685.00,685.00,675.00,685.00,675.61111111111,0.00,4,360.00000,243220.00
2021-03-12,,675.00,675.00,675.00,675.00000000000,,1,3000.00000,2025000.00
2021-03-11,685.00,685.00,685.00,685.00,685.00000000000,0.74,1,15.00000,10275.00
2021-03-10,680.00,685.00,680.00,680.00,681.30182421227,-0.73,9,603.00000,410825.00
2021-03-09,675.00,685.00,670.00,685.00,679.30188679245,1.48,10,530.00000,360030.00
2021-03-09,,670.00,670.00,670.00,670.00000000000,,1,4000.00000,2680000.00
2021-03-08,675.00,675.00,675.00,675.00,675.00000000000,0.75,1,50.00000,33750.00
2021-03-05,670.00,670.00,670.00,670.00,670.00000000000,-1.47,2,39.00000,26130.00
2021-03-04,675.00,680.00,675.00,680.00,678.38709677419,1.49,3,62.00000,42060.00
2021-03-03,670.00,670.00,670.00,670.00,670.00000000000,0.00,2,60.00000,40200.00
2021-03-02,655.00,670.00,655.00,670.00,660.34090909091,2.29,6,220.00000,145275.00
2021-02-25,670.00,670.00,655.00,655.00,659.94444444444,-2.24,5,180.00000,118790.00
2021-02-24,630.00,670.00,630.00,670.00,648.28314997105,6.35,28,1727.00000,1119585.00
2021-02-23,630.00,630.00,630.00,630.00,630.00000000000,0.00,3,46.00000,28980.00
2021-02-22,635.00,640.00,630.00,630.00,636.31696428571,-0.79,6,448.00000,285070.00
2021-02-19,635.00,635.00,635.00,635.00,635.00000000000,0.79,1,2.00000,1270.00
2021-02-18,630.00,630.00,630.00,630.00,630.00000000000,0.00,1,14.00000,8820.00
2021-02-17,630.00,630.00,630.00,630.00,630.00000000000,0.00,4,130.00000,81900.00
2021-02-16,625.00,635.00,625.00,630.00,625.02072538860,1.61,3,1930.00000,1206290.00
2021-02-15,630.00,635.00,620.00,620.00,625.10843005498,-0.80,9,3274.00000,2046605.00
2021-02-12,630.00,630.00,625.00,625.00,625.77966101695,0.00,4,295.00000,184605.00
2021-02-11,625.00,625.00,625.00,625.00,625.00000000000,0.00,2,510.00000,318750.00
2021-02-10,625.00,625.00,625.00,625.00,625.00000000000,0.00,1,50.00000,31250.00
2021-02-09,625.00,625.00,625.00,625.00,625.00000000000,0.00,1,20.00000,12500.00
2021-02-08,625.00,625.00,625.00,625.00,625.00000000000,1.63,2,30.00000,18750.00
2021-02-05,615.00,615.00,615.00,615.00,615.00000000000,-0.81,1,2.00000,1230.00
2021-02-04,620.00,620.00,620.00,620.00,620.00000000000,0.00,1,42.00000,26040.00
2021-02-02,620.00,620.00,620.00,620.00,620.00000000000,0.00,5,822.00000,509640.00
2021-02-01,630.00,630.00,620.00,620.00,620.13123359580,-1.59,3,381.00000,236270.00
2021-01-27,630.00,630.00,630.00,630.00,630.00000000000,0.80,4,109.00000,68670.00
2021-01-25,625.00,625.00,620.00,625.00,622.52475247525,0.00,8,2020.00000,1257500.00
2021-01-20,625.00,625.00,625.00,625.00,625.00000000000,0.81,6,1213.00000,758125.00
2021-01-19,620.00,620.00,620.00,620.00,620.00000000000,0.00,1,15.00000,9300.00
2021-01-15,615.00,630.00,615.00,620.00,624.66506291636,0.81,10,2702.00000,1687845.00
2021-01-14,615.00,615.00,615.00,615.00,615.00000000000,0.00,3,100.00000,61500.00
2021-01-13,615.00,615.00,615.00,615.00,615.00000000000,0.00,2,20.00000,12300.00
2021-01-12,615.00,615.00,615.00,615.00,615.00000000000,-0.81,3,110.00000,67650.00
2021-01-11,615.00,620.00,615.00,620.00,615.12195121951,-0.80,5,164.00000,100880.00
2021-01-08,610.00,625.00,600.00,625.00,620.21314676212,2.46,20,3073.00000,1905915.00
2021-01-07,595.00,610.00,585.00,610.00,599.21814134669,2.52,41,1797.00000,1076795.00
2021-01-05,590.00,595.00,590.00,595.00,590.35000000000,0.85,5,100.00000,59035.00
2021-01-04,580.00,590.00,580.00,590.00,582.80303030303,1.72,6,264.00000,153860.00
2020-12-30,580.00,580.00,580.00,580.00,580.00000000000,-1.69,3,200.00000,116000.00
2020-12-29,590.00,590.00,590.00,590.00,590.00000000000,0.00,1,10.00000,5900.00
2020-12-28,590.00,590.00,590.00,590.00,590.00000000000,0.00,1,3.00000,1770.00
2020-12-23,590.00,590.00,590.00,590.00,590.00000000000,0.00,3,7.00000,4130.00
2020-12-21,580.00,590.00,580.00,590.00,583.88888888889,1.72,3,45.00000,26275.00
2020-12-18,580.00,580.00,580.00,580.00,580.00000000000,0.00,9,283.00000,164140.00
2020-12-17,580.00,580.00,580.00,580.00,580.00000000000,0.00,14,427.00000,247660.00
2020-12-16,585.00,585.00,580.00,580.00,580.88669950739,-2.52,3,203.00000,117920.00
2020-12-14,580.00,595.00,580.00,595.00,585.92857142857,0.85,5,70.00000,41015.00
2020-12-09,585.00,590.00,585.00,590.00,585.40650406504,2.61,4,246.00000,144010.00
2020-12-08,580.00,580.00,575.00,575.00,578.94827586207,-1.71,6,290.00000,167895.00
2020-12-07,585.00,585.00,585.00,585.00,585.00000000000,0.00,5,295.00000,172575.00
2020-12-04,580.00,585.00,580.00,585.00,581.31578947368,-0.85,4,76.00000,44180.00
2020-12-02,580.00,595.00,570.00,590.00,584.00584795322,3.51,23,855.00000,499325.00
2020-12-01,580.00,580.00,570.00,570.00,571.82847896440,-4.20,12,618.00000,353390.00
2020-11-26,595.00,595.00,595.00,595.00,595.00000000000,-0.83,2,20.00000,11900.00
2020-11-25,595.00,600.00,595.00,600.00,595.50000000000,2.56,3,50.00000,29775.00
2020-11-24,595.00,600.00,585.00,585.00,589.61596385542,-1.68,14,664.00000,391505.00
2020-11-23,600.00,600.00,595.00,595.00,596.58730158730,0.00,6,315.00000,187925.00
2020-11-20,600.00,600.00,585.00,595.00,596.67417417417,0.00,12,666.00000,397385.00
2020-11-19,600.00,600.00,590.00,595.00,596.43317702227,-0.83,9,1706.00000,1017515.00
2020-11-17,595.00,610.00,595.00,600.00,597.12857142857,0.84,21,1400.00000,835980.00
2020-11-16,595.00,595.00,585.00,595.00,592.68733850129,0.00,27,1935.00000,1146850.00
2020-11-12,595.00,595.00,590.00,595.00,593.28947368421,0.00,4,380.00000,225450.00
2020-11-11,595.00,595.00,590.00,595.00,594.92836676218,0.00,10,698.00000,415260.00
2020-11-10,610.00,610.00,590.00,595.00,594.68041237113,-1.65,25,970.00000,576840.00
2020-11-09,595.00,605.00,595.00,605.00,598.27225130890,1.68,19,764.00000,457080.00
2020-11-06,585.00,595.00,585.00,595.00,594.68634686347,-0.83,8,542.00000,322320.00
2020-11-05,585.00,600.00,585.00,600.00,587.31788079470,2.56,4,302.00000,177370.00
2020-11-04,585.00,585.00,585.00,585.00,585.00000000000,0.00,1,40.00000,23400.00
2020-11-03,585.00,585.00,585.00,585.00,585.00000000000,0.00,3,133.00000,77805.00
2020-11-02,580.00,585.00,580.00,585.00,580.83333333333,0.00,3,60.00000,34850.00
2020-10-30,580.00,585.00,580.00,585.00,582.00000000000,0.00,3,100.00000,58200.00
2020-10-29,580.00,585.00,580.00,585.00,580.24886877828,0.00,4,221.00000,128235.00
2020-10-28,585.00,585.00,560.00,585.00,574.04984423676,0.00,10,321.00000,184270.00
2020-10-27,585.00,600.00,585.00,585.00,585.08325171401,0.00,20,6126.00000,3584220.00
2020-10-26,600.00,605.00,575.00,585.00,585.41666666667,-3.31,11,900.00000,526875.00
2020-10-22,605.00,605.00,605.00,605.00,605.00000000000,0.83,1,50.00000,30250.00
2020-10-20,595.00,600.00,595.00,600.00,595.71428571429,-1.64,3,70.00000,41700.00
2020-10-14,605.00,610.00,600.00,610.00,605.55309734513,-0.81,5,226.00000,136855.00
2020-10-13,610.00,615.00,605.00,615.00,608.90946502058,0.82,8,243.00000,147965.00
2020-10-12,610.00,610.00,610.00,610.00,610.00000000000,-1.61,1,5.00000,3050.00
2020-10-08,605.00,620.00,605.00,620.00,614.37500000000,0.00,2,40.00000,24575.00
2020-10-07,605.00,620.00,605.00,620.00,616.20689655172,0.00,3,29.00000,17870.00
2020-10-06,620.00,620.00,620.00,620.00,620.00000000000,0.00,1,8.00000,4960.00
2020-10-05,615.00,620.00,615.00,620.00,618.73333333333,0.81,5,75.00000,46405.00
2020-10-02,615.00,615.00,615.00,615.00,615.00000000000,2.50,7,344.00000,211560.00
2020-10-01,625.00,625.00,600.00,600.00,601.76810073452,-3.23,18,953.00000,573485.00
2020-09-30,620.00,620.00,620.00,620.00,620.00000000000,2.48,4,63.00000,39060.00
2020-09-29,625.00,625.00,605.00,605.00,612.83333333333,-2.42,8,210.00000,128695.00
2020-09-28,620.00,620.00,620.00,620.00,620.00000000000,-1.59,1,16.00000,9920.00
2020-09-25,620.00,630.00,620.00,630.00,628.35820895522,-2.33,4,134.00000,84200.00
2020-09-24,630.00,645.00,630.00,645.00,636.71666666667,0.78,4,600.00000,382030.00
2020-09-23,640.00,640.00,630.00,640.00,639.86270022883,0.79,7,437.00000,279620.00
2020-09-22,630.00,635.00,630.00,635.00,630.58904109589,0.79,6,730.00000,460330.00
2020-09-21,620.00,635.00,615.00,630.00,625.06818181818,0.00,7,220.00000,137515.00
2020-09-18,615.00,630.00,610.00,630.00,615.10703363914,2.44,6,327.00000,201140.00
2020-09-17,600.00,615.00,600.00,615.00,600.54216867470,-3.91,7,249.00000,149535.00
2020-09-15,630.00,640.00,630.00,640.00,634.19736842105,2.40,8,760.00000,481990.00
2020-09-14,630.00,630.00,625.00,625.00,626.48414985591,-0.79,5,347.00000,217390.00
2020-09-11,630.00,630.00,630.00,630.00,630.00000000000,2.44,4,228.00000,143640.00
2020-09-10,625.00,630.00,615.00,615.00,623.66402116402,-1.60,14,756.00000,471490.00
2020-09-09,610.00,625.00,600.00,625.00,618.53413654618,3.31,18,996.00000,616060.00
2020-09-08,600.00,605.00,600.00,605.00,604.28571428571,0.83,3,175.00000,105750.00
2020-09-07,600.00,600.00,600.00,600.00,600.00000000000,-1.64,1,70.00000,42000.00
2020-09-04,610.00,610.00,610.00,610.00,610.00000000000,-0.81,5,230.00000,140300.00
2020-09-03,600.00,615.00,600.00,615.00,604.09850483729,4.24,10,1137.00000,686860.00
2020-09-02,595.00,595.00,590.00,590.00,591.00000000000,-0.84,3,100.00000,59100.00
2020-09-01,605.00,620.00,595.00,595.00,601.60000000000,-0.83,8,200.00000,120320.00
2020-08-31,630.00,630.00,600.00,600.00,607.84345047923,-3.23,9,313.00000,190255.00
2020-08-28,640.00,640.00,620.00,620.00,631.41509433962,-5.34,10,371.00000,234255.00
2020-08-27,645.00,655.00,645.00,655.00,650.31250000000,3.97,10,352.00000,228910.00
2020-08-26,620.00,640.00,620.00,630.00,635.74612403101,1.61,12,516.00000,328045.00
2020-08-25,610.00,620.00,600.00,620.00,616.52173913043,3.33,5,161.00000,99260.00
2020-08-24,590.00,610.00,590.00,600.00,600.05756578947,0.00,11,1216.00000,729670.00
2020-08-21,600.00,600.00,580.00,600.00,595.27777777778,0.84,7,180.00000,107150.00
2020-08-20,590.00,595.00,590.00,595.00,591.44128113879,0.00,6,281.00000,166195.00
2020-08-19,590.00,595.00,590.00,595.00,591.59090909091,0.00,2,220.00000,130150.00
2020-08-18,590.00,595.00,590.00,595.00,591.48936170213,0.85,6,94.00000,55600.00
2020-08-17,585.00,590.00,585.00,590.00,588.78048780488,0.00,2,82.00000,48280.00
2020-08-14,580.00,590.00,580.00,590.00,589.89898989899,0.00,6,594.00000,350400.00
2020-08-13,585.00,590.00,585.00,590.00,589.88461538462,1.72,5,130.00000,76685.00
2020-08-12,565.00,580.00,565.00,580.00,576.58767772512,1.75,9,211.00000,121660.00
2020-08-11,535.00,570.00,535.00,570.00,561.93370165746,6.54,15,362.00000,203420.00
2020-08-10,530.00,535.00,530.00,535.00,531.32352941176,4.90,2,68.00000,36130.00
2020-08-07,515.00,520.00,510.00,510.00,517.11538461538,0.99,6,260.00000,134450.00
2020-08-06,515.00,515.00,505.00,505.00,505.90909090909,0.00,2,44.00000,22260.00
2020-08-04,500.00,505.00,500.00,505.00,503.38427947598,-3.81,6,229.00000,115275.00
2020-07-31,525.00,525.00,525.00,525.00,525.00000000000,1.94,3,13.00000,6825.00
2020-07-30,510.00,515.00,496.00,515.00,510.82644628099,0.98,9,242.00000,123620.00
2020-07-29,484.00,510.00,484.00,510.00,496.86704119850,6.69,18,534.00000,265327.00
2020-07-28,478.00,478.00,478.00,478.00,478.00000000000,0.00,1,16.00000,7648.00
2020-07-27,478.00,478.00,478.00,478.00,478.00000000000,-0.42,1,20.00000,9560.00
2020-07-24,478.00,480.00,478.00,480.00,479.83182406210,0.42,3,773.00000,370910.00
2020-07-23,480.00,480.00,478.00,478.00,478.51851851852,-0.42,3,243.00000,116280.00
2020-07-21,480.00,480.00,480.00,480.00,480.00000000000,0.00,1,1.00000,480.00
2020-07-17,478.00,480.00,478.00,480.00,479.85294117647,-0.41,3,680.00000,326300.00
2020-07-14,482.00,482.00,482.00,482.00,482.00000000000,0.00,2,14.00000,6748.00
2020-07-13,482.00,482.00,482.00,482.00,482.00000000000,0.00,1,5.00000,2410.00
2020-07-10,482.00,482.00,482.00,482.00,482.00000000000,0.42,3,36.00000,17352.00
2020-07-09,480.00,480.00,480.00,480.00,480.00000000000,0.00,11,708.00000,339840.00
2020-07-08,470.00,480.00,470.00,480.00,474.04624277457,2.13,9,865.00000,410050.00
2020-07-03,466.00,480.00,466.00,470.00,477.82758620690,0.86,9,348.00000,166284.00
2020-07-02,460.00,466.00,460.00,466.00,463.60000000000,1.30,2,10.00000,4636.00
2020-07-01,460.00,460.00,460.00,460.00,460.00000000000,-1.29,1,33.00000,15180.00
2020-06-30,460.00,466.00,460.00,466.00,462.00000000000,0.43,2,3.00000,1386.00
2020-06-29,460.00,464.00,460.00,464.00,460.92307692308,1.31,2,39.00000,17976.00
2020-06-26,458.00,458.00,458.00,458.00,458.00000000000,0.88,2,70.00000,32060.00
2020-06-25,466.00,466.00,454.00,454.00,458.08474576271,-2.58,6,118.00000,54054.00
2020-06-24,472.00,472.00,466.00,466.00,470.76923076923,-1.27,4,78.00000,36720.00
2020-06-23,474.00,476.00,472.00,472.00,475.30232558140,0.00,5,43.00000,20438.00
2020-06-18,472.00,472.00,472.00,472.00,472.00000000000,-1.26,3,39.00000,18408.00
2020-06-17,478.00,478.00,478.00,478.00,478.00000000000,-2.05,1,35.00000,16730.00
2020-06-16,488.00,488.00,488.00,488.00,488.00000000000,1.67,1,336.00000,163968.00
2020-06-15,480.00,480.00,478.00,480.00,479.27007299270,-1.23,4,137.00000,65660.00
2020-06-12,484.00,486.00,472.00,486.00,483.94186046512,-2.02,8,172.00000,83238.00
2020-06-09,490.00,496.00,490.00,496.00,495.62500000000,0.00,2,320.00000,158600.00
2020-06-08,488.00,496.00,486.00,496.00,491.63842662632,1.22,15,1322.00000,649946.00
2020-06-04,500.00,500.00,490.00,490.00,492.61691542289,-2.00,5,201.00000,99016.00
2020-06-03,490.00,505.00,490.00,500.00,496.51335311573,2.88,17,337.00000,167325.00
2020-06-02,480.00,486.00,480.00,486.00,483.39726027397,2.97,10,292.00000,141152.00
2020-06-01,472.00,472.00,472.00,472.00,472.00000000000,2.61,1,25.00000,11800.00
2020-05-29,452.00,460.00,452.00,460.00,459.29238329238,0.88,6,407.00000,186932.00
2020-05-28,456.00,456.00,452.00,456.00,453.02028985507,0.88,8,345.00000,156292.00
2020-05-27,448.00,452.00,446.00,452.00,448.54889589905,1.35,7,317.00000,142190.00
2020-05-26,446.00,456.00,442.00,446.00,449.78350515464,-0.45,19,388.00000,174516.00
2020-05-25,442.00,448.00,442.00,448.00,443.68292682927,0.00,3,82.00000,36382.00
2020-05-22,448.00,448.00,448.00,448.00,448.00000000000,1.82,1,6.00000,2688.00
2020-05-20,442.00,442.00,440.00,440.00,441.57746478873,0.00,4,142.00000,62704.00
2020-05-19,446.00,448.00,440.00,440.00,444.01886792453,0.92,12,318.00000,141198.00
2020-05-18,432.00,438.00,430.00,436.00,433.56815114710,0.93,12,741.00000,321274.00
2020-05-15,432.00,432.00,430.00,432.00,431.47009966777,-1.37,20,1204.00000,519490.00
2020-05-13,440.00,440.00,438.00,438.00,438.18523489933,-0.45,9,745.00000,326448.00
2020-05-12,442.00,442.00,440.00,440.00,440.49295774648,-3.08,5,142.00000,62550.00
2020-05-11,450.00,454.00,440.00,454.00,441.13053523296,0.89,16,2597.00000,1145616.00
2020-05-08,450.00,450.00,450.00,450.00,450.00000000000,0.45,2,27.00000,12150.00
2020-05-07,452.00,452.00,448.00,448.00,449.32584269663,-0.44,5,89.00000,39990.00
2020-05-06,460.00,464.00,450.00,450.00,455.85365853659,0.00,9,205.00000,93450.00
2020-05-05,454.00,454.00,450.00,450.00,450.26168224299,-0.88,2,321.00000,144534.00
2020-05-04,454.00,454.00,454.00,454.00,454.00000000000,1.34,1,9.00000,4086.00
2020-04-30,448.00,450.00,448.00,448.00,448.33333333333,-0.44,7,96.00000,43040.00
2020-04-29,464.00,464.00,450.00,450.00,454.09090909091,-1.75,4,110.00000,49950.00
2020-04-28,458.00,458.00,458.00,458.00,458.00000000000,0.00,1,20.00000,9160.00
2020-04-27,460.00,460.00,458.00,458.00,458.56198347107,-0.43,8,121.00000,55486.00
2020-04-24,460.00,460.00,460.00,460.00,460.00000000000,1.77,1,5.00000,2300.00
2020-04-23,460.00,460.00,452.00,452.00,456.00000000000,0.89,2,10.00000,4560.00
2020-04-22,464.00,466.00,448.00,448.00,453.79182156134,-0.44,6,269.00000,122070.00
2020-04-21,454.00,454.00,450.00,450.00,451.24324324324,-0.44,9,185.00000,83480.00
2020-04-20,470.00,470.00,448.00,452.00,453.68405365127,-1.74,11,671.00000,304422.00
2020-04-17,466.00,466.00,460.00,460.00,460.59627329193,-2.13,7,322.00000,148312.00
2020-04-16,480.00,480.00,470.00,470.00,471.66666666667,-2.08,2,24.00000,11320.00
2020-04-15,480.00,480.00,480.00,480.00,480.00000000000,3.45,1,5.00000,2400.00
2020-04-14,464.00,464.00,464.00,464.00,464.00000000000,-1.28,2,93.00000,43152.00
2020-04-09,490.00,490.00,470.00,470.00,471.51658767773,0.00,3,211.00000,99490.00
2020-04-08,476.00,476.00,470.00,470.00,472.97520661157,-2.49,3,121.00000,57230.00
2020-04-07,480.00,515.00,480.00,482.00,495.47341913822,3.43,22,1787.00000,885411.00
2020-04-06,460.00,470.00,460.00,466.00,464.05773195876,5.43,17,1455.00000,675204.00
2020-04-03,454.00,458.00,442.00,442.00,447.14629258517,-0.45,15,499.00000,223126.00
2020-04-02,450.00,450.00,444.00,444.00,448.76404494382,-1.33,12,445.00000,199700.00
2020-04-01,450.00,450.00,450.00,450.00,450.00000000000,0.00,1,2000.00000,900000.00
2020-03-31,466.00,466.00,450.00,450.00,453.88159203980,0.00,9,2010.00000,912302.00
2020-03-30,454.00,454.00,450.00,450.00,450.25162256615,-1.32,15,2003.00000,901854.00
2020-03-27,480.00,482.00,456.00,456.00,467.97183098592,1.33,5,71.00000,33226.00
2020-03-26,444.00,450.00,444.00,450.00,449.87179487179,1.81,5,1170.00000,526350.00
2020-03-25,460.00,460.00,442.00,442.00,448.21052631579,-4.33,4,133.00000,59612.00
2020-03-24,458.00,462.00,458.00,462.00,460.37383177570,0.87,6,107.00000,49260.00
2020-03-23,458.00,458.00,458.00,458.00,458.00000000000,-0.43,1,1.00000,458.00
2020-03-20,478.00,478.00,456.00,460.00,459.22222222222,3.14,3,36.00000,16532.00
2020-03-19,458.00,458.00,446.00,446.00,451.45263157895,-7.08,6,95.00000,42888.00
2020-03-18,464.00,480.00,464.00,480.00,479.48387096774,-0.83,3,310.00000,148640.00
2020-03-17,464.00,484.00,464.00,484.00,474.75949367089,5.22,5,79.00000,37506.00
2020-03-16,470.00,490.00,430.00,460.00,471.81752353367,-2.13,22,2762.00000,1303160.00
2020-03-13,472.00,490.00,466.00,470.00,483.04547350855,-6.93,46,2397.00000,1157860.00
2020-03-13,,490.00,490.00,490.00,490.00000000000,,1,6600.00000,3234000.00
2020-03-12,505.00,505.00,505.00,505.00,505.00000000000,-3.81,1,7.00000,3535.00
2020-03-11,535.00,535.00,510.00,525.00,522.60330578512,-4.55,8,121.00000,63235.00
2020-03-10,540.00,565.00,540.00,550.00,551.68539325843,6.80,10,534.00000,294600.00
2020-03-09,570.00,570.00,505.00,515.00,525.79710144928,-10.43,15,276.00000,145120.00
2020-03-06,580.00,580.00,565.00,575.00,578.63382250175,0.88,20,1431.00000,828025.00
2020-03-05,570.00,570.00,570.00,570.00,570.00000000000,-4.20,4,725.00000,413250.00
2020-02-28,585.00,595.00,555.00,595.00,572.14606741573,0.85,19,445.00000,254605.00
2020-02-27,595.00,595.00,590.00,590.00,590.08928571429,-1.67,9,840.00000,495675.00
2020-02-26,580.00,615.00,570.00,600.00,593.43665768194,1.69,25,1855.00000,1100825.00
